,personNr1,personNr2,connection
0,19580629-6744,19651216-6754,partner of
0,20030101-2468,20060903-3340,partner of
0,19650705-0345,19690307-0712,partner of
0,19940203-7042,19980816-3617,partner of
0,19720817-5707,19750904-5739,partner of
0,19981029-8960,19970330-0505,partner of
0,19450210-6010,19500501-3371,partner of
0,19250101-7079,19300102-6118,partner of
0,19770320-6744,19830509-8800,partner of
0,19750524-4829,19770110-4307,partner of
0,19981206-7259,19960604-4538,partner of
0,19650226-3770,19661214-5753,partner of
0,19670304-5983,19700919-3176,partner of
0,19980101-3652,19960630-1128,partner of
0,19711208-2780,19760814-3353,partner of
0,20030101-9844,20050721-6919,partner of
0,20030101-8934,20060903-4241,partner of
0,19831017-5811,19880330-8761,partner of
0,19250101-3748,19321231-7836,partner of
0,19540424-1268,19570515-0353,partner of
0,19530913-3453,19540822-6533,partner of
0,19510617-9128,19521103-3516,partner of
0,19300814-5953,19931222-5031,partner of
0,19790306-9737,19840316-2834,partner of
0,19840316-2834,19961004-2684,partner of
0,20000531-6308,19961004-2684,partner of
0,19651213-8670,19710731-3631,partner of
0,19580606-5758,19620414-5926,partner of
0,19750112-5258,19790320-8138,partner of
0,19610421-1090,19630613-8922,partner of
0,19290415-2426,19341016-2078,partner of
0,19670524-9758,19711206-1676,partner of
0,19990303-8657,19970518-7298,partner of
0,19990303-8657,19950816-6678,partner of
0,19970518-7298,19950816-6678,partner of
0,19600325-3484,19640312-6003,partner of
0,19840616-1958,19870123-2480,partner of
0,20030101-5116,20051224-1930,partner of
0,19491124-2145,19500826-5774,partner of
0,19851206-3453,19880713-8422,partner of
0,19960510-4882,20000802-1663,partner of
0,19470907-0423,19501024-1920,partner of
0,19360506-3036,19400818-3301,partner of
0,19250101-5513,19290513-6142,partner of
0,19670306-1491,19741231-6309,partner of
0,19370111-6207,19410308-7267,partner of
0,19760609-2945,19780321-0964,partner of
0,19640125-4084,19640125-7222,partner of
0,19520724-3276,19530809-6972,partner of
0,19481129-5308,19540117-9480,partner of
0,19920803-8610,19930607-5697,partner of
0,19630305-1843,19701231-3277,partner of
0,19980906-0095,19960602-0548,partner of
0,19910304-8101,19980925-7072,partner of
0,19981116-9007,19960520-1883,partner of
0,19870622-4509,19890330-9661,partner of
0,19310915-7211,19310915-3057,partner of
0,19790606-2464,19860407-4777,partner of
0,19810130-2241,19860702-4752,partner of
0,19980515-9328,19960419-0151,partner of
0,19660916-9474,19700329-6206,partner of
0,19530311-4812,19580515-8211,partner of
0,20030101-9490,20041110-5401,partner of
0,19860907-5138,19900601-3756,partner of
0,19980530-8728,19961002-5008,partner of
0,19361001-7246,19371129-1352,partner of
0,19990211-2895,19960101-3449,partner of
0,19990211-2895,19951231-8490,partner of
0,19960101-3449,19951231-8490,partner of
0,19250101-7874,19321231-8091,partner of
0,19981228-2613,19961002-2484,partner of
0,19750627-4125,19800413-1369,partner of
0,19571105-6502,19630809-4050,partner of
0,19410812-2604,19450215-5664,partner of
0,19750712-7762,19771023-2492,partner of
0,19250101-4154,19280608-2864,partner of
0,19250101-1372,19251024-9129,partner of
0,19580516-4154,19600609-1749,partner of
0,20030101-4964,20050604-9929,partner of
0,19820926-5052,19860830-7157,partner of
0,19660812-4874,19710731-0584,partner of
0,19380522-1971,19420318-5963,partner of
0,19880111-8656,19930112-1121,partner of
0,19670214-8105,19730517-1665,partner of
0,19890517-4681,19961231-8021,partner of
0,19320712-7423,19360616-3991,partner of
0,19580121-0094,19631106-5993,partner of
0,19610519-0457,19660414-8910,partner of
0,19960415-1001,19991225-7976,partner of
0,19610613-9565,19630130-7447,partner of
0,19770429-3754,19820616-3579,partner of
0,19360617-6880,19430119-2088,partner of
0,19250101-0143,19280719-9743,partner of
0,19461121-7087,19470826-9970,partner of
0,19501218-5791,19950403-8505,partner of
0,19380605-4264,19420901-5321,partner of
0,19310715-4789,19350913-0495,partner of
0,19981215-1108,19960317-0915,partner of
0,19781027-9050,19831021-5902,partner of
0,19270120-0237,19341201-2219,partner of
0,19980307-4339,19960101-1787,partner of
0,19610723-6348,19651012-4022,partner of
0,19550615-9056,19590125-7751,partner of
0,19980425-9986,19970314-0950,partner of
0,19980425-9986,19940303-6591,partner of
0,19970314-0950,19940303-6591,partner of
0,19820830-5357,19880206-9000,partner of
0,19820830-5357,19930502-7552,partner of
0,19880206-9000,19930502-7552,partner of
0,19740808-1806,19751224-9192,partner of
0,19860901-5183,19891029-4218,partner of
0,20030101-2464,20101231-0631,partner of
0,19980910-6076,19960101-2673,partner of
0,19831230-1415,19901231-7503,partner of
0,20021215-4684,20021215-5702,partner of
0,19980924-2038,19960331-9243,partner of
0,19250101-8830,19310708-9142,partner of
0,20030108-2329,19530220-9912,child of
1,19530220-9912,20030108-2329,parent of
2,20030108-2329,19601231-9953,child of
3,19601231-9953,20030108-2329,parent of
0,19530220-9912,19601231-9953,partner of
0,19890705-3595,19920409-8077,partner of
0,19660203-9306,19970816-0119,partner of
0,19870218-3928,19871119-9737,partner of
0,19421212-0477,19470915-0059,partner of
0,19540817-3033,19580204-4396,partner of
0,19740124-0812,19790815-0772,partner of
0,19930711-3263,19980713-0378,partner of
0,19921110-7803,19991231-7282,partner of
0,19980713-8210,19970106-3416,partner of
0,19410215-0098,19420320-3243,partner of
0,19981004-5011,19960601-5137,partner of
0,19510702-6407,19550405-4459,partner of
0,19980622-8149,19960629-5067,partner of
0,20030101-3732,20070324-7108,partner of
0,20030101-8703,20070806-3656,partner of
0,19850401-9885,19850401-3593,partner of
0,19700307-1318,19761223-2742,partner of
0,19770901-4303,19770901-4802,partner of
0,19770425-1337,19791124-2095,partner of
0,19600605-5624,19640202-1522,partner of
0,19250101-8197,19280606-9014,partner of
0,19991105-7117,19960101-7504,partner of
0,19991105-7117,19940219-3535,partner of
0,19960101-7504,19940219-3535,partner of
0,19981103-4654,19961014-2868,partner of
0,19500316-7144,19550516-6622,partner of
0,19880821-0889,19951231-4462,partner of
0,19670616-4509,19721216-0402,partner of
0,20030101-0110,20060117-2125,partner of
0,19370412-5237,19430525-1477,partner of
0,19350430-3728,19390207-2535,partner of
0,19990816-4153,19960306-0443,partner of
0,19990816-4153,19950323-5035,partner of
0,19960306-0443,19950323-5035,partner of
0,19301214-8115,19301214-9970,partner of
0,19840327-2960,19870105-4597,partner of
0,19450712-6094,19480808-0380,partner of
0,20030101-7583,20060228-6765,partner of
0,20030101-6294,20050220-1385,partner of
0,19421023-5676,19491231-2206,partner of
0,19980814-3379,19970317-1648,partner of
0,19980814-3379,19951231-5042,partner of
0,19970317-1648,19951231-5042,partner of
0,19841226-8186,19871101-3872,partner of
0,19600414-6587,19651120-9722,partner of
0,19280505-4043,19340824-8083,partner of
0,19680804-5520,19751231-3064,partner of
0,19520717-0422,19520717-4099,partner of
0,19370312-0836,19440721-4726,partner of
0,19760410-5487,19781118-3776,partner of
0,20020214-8213,20071130-4521,partner of
0,19820809-3383,19830410-1874,partner of
0,19810411-7471,19871206-9873,partner of
0,19580421-6762,19591011-2052,partner of
0,19810328-1994,19820421-2356,partner of
0,20011231-4970,19960701-8567,partner of
0,19950819-0436,19980528-2928,partner of
0,19660628-0245,19711127-7846,partner of
0,19980902-6609,19960101-9575,partner of
0,19590526-7582,19661231-0380,partner of
0,19250101-4641,19250101-9605,partner of
0,20030101-2693,20060825-0088,partner of
0,19491223-3933,19531120-8431,partner of
0,19480125-6899,19530109-4345,partner of
0,19690715-7812,19760325-7107,partner of
0,19981222-7186,19970622-0229,partner of
0,19981222-7186,19940101-4884,partner of
0,19970622-0229,19940101-4884,partner of
0,19780726-7632,19780726-5950,partner of
0,19980417-1332,19961004-0915,partner of
0,20030101-6611,20070708-5181,partner of
0,19250101-7491,19310307-6611,partner of
0,19271130-9606,19341231-8480,partner of
0,19991231-8185,19970515-1697,partner of
0,19991231-8185,19941120-3568,partner of
0,19970515-1697,19941120-3568,partner of
0,19670225-2720,19731010-5285,partner of
0,19540211-4667,19561212-2792,partner of
0,19720705-3960,19760607-5926,partner of
0,20030402-1240,19760614-7592,child of
1,19760614-7592,20030402-1240,parent of
0,19270414-7828,19330208-1399,partner of
0,19940608-2460,19960411-3991,partner of
0,19400625-3437,19420615-2718,partner of
0,20000331-2452,19980101-8552,partner of
0,20000331-2452,19960819-2150,partner of
0,20000331-2452,19951231-2423,partner of
0,19980101-8552,19960819-2150,partner of
0,19980101-8552,19951231-2423,partner of
0,19960819-2150,19951231-2423,partner of
0,19360104-8888,19400706-0979,partner of
0,19691027-2852,19751207-0625,partner of
0,19410802-9193,19451207-6554,partner of
0,19540311-1153,19590122-5335,partner of
0,20020622-5133,19450412-7206,child of
1,19450412-7206,20020622-5133,parent of
0,19600925-0641,19631124-5196,partner of
0,19390102-9043,19420403-7983,partner of
0,19570825-1585,19590704-0185,partner of
0,20030503-7447,19760725-7791,child of
1,19760725-7791,20030503-7447,parent of
2,20030503-7447,19760725-2581,child of
3,19760725-2581,20030503-7447,parent of
0,19760725-7791,19760725-2581,partner of
0,20030503-7447,19970823-9179,partner of
0,19690729-5595,19741122-0088,partner of
0,19680207-7858,19740130-5314,partner of
0,19501108-6748,19551110-9679,partner of
0,19500828-8728,19531212-6804,partner of
0,19740219-2699,19791117-1990,partner of
0,19971016-4476,19990212-5442,partner of
0,19530601-9837,19580805-9301,partner of
0,19780221-3790,19790504-1838,partner of
0,19910617-4865,19951203-6025,partner of
0,19520520-9303,19560826-2586,partner of
0,20030101-2430,20041031-7526,partner of
0,19920317-3092,19970705-4708,partner of
0,19840313-7041,19891130-6153,partner of
0,19980109-1081,20010412-3611,partner of
0,19521207-6759,19540525-5209,partner of
0,19840727-0814,19900322-3080,partner of
0,19600511-9102,19610121-9629,partner of
0,19340403-7284,19411231-6162,partner of
0,19790715-0725,19790715-0590,partner of
0,19391124-9393,19430723-0574,partner of
0,19950607-6043,19971231-4111,partner of
0,19810421-4210,19850131-5913,partner of
0,19890203-5064,19900825-7500,partner of
0,20020101-0320,19741025-7285,child of
1,19741025-7285,20020101-0320,parent of
0,19640318-9794,19660504-1647,partner of
0,19370708-6641,19380215-1900,partner of
0,19970201-0004,20001226-3142,partner of
0,19250101-2650,19251221-7830,partner of
0,20030101-8982,20040403-4686,partner of
0,19450225-7519,19461101-8783,partner of
0,20030101-8147,20060305-8293,partner of
0,19980101-0651,19960220-1865,partner of
0,19990330-0508,19961006-4015,partner of
0,19650107-6387,19681205-6629,partner of
0,19420519-8616,19490530-5261,partner of
0,19540314-4617,19551001-1092,partner of
0,19450514-9905,19500914-2946,partner of
0,19250101-1881,19280114-1056,partner of
0,19811020-9412,19851128-4522,partner of
0,19850707-1085,19891124-5120,partner of
0,19581224-7973,19630423-1374,partner of
0,19670301-5128,19740409-7604,partner of
0,19250101-9863,19300719-8397,partner of
0,19871206-0538,19880407-4205,partner of
0,19750702-9405,19790203-2331,partner of
0,19480121-2043,19520518-6522,partner of
0,19630217-0420,19670501-3894,partner of
0,19430108-0629,19461229-9560,partner of
0,19410106-0528,19450816-9991,partner of
0,19450423-9745,19460713-4975,partner of
0,19571014-8182,19641109-9910,partner of
0,19711002-2881,19761221-5133,partner of
0,19961018-3854,19961018-4276,partner of
0,19810918-2539,19850829-3736,partner of
0,19770916-9630,19801114-1209,partner of
0,19670218-6325,19670218-0973,partner of
0,19471115-2973,19500128-0828,partner of
0,19351202-7429,19371014-5723,partner of
0,19550119-4154,19590104-1999,partner of
0,19391011-3835,19450303-8050,partner of
0,19980101-7274,19960420-5417,partner of
0,20030101-6156,20060526-4575,partner of
0,20030101-5740,20060811-9436,partner of
0,19981123-5088,19960213-4165,partner of
0,19920519-3107,19950420-8136,partner of
0,19361117-7084,19390418-1635,partner of
0,19990819-9818,19960526-7480,partner of
0,19990819-9818,19950611-7731,partner of
0,19960526-7480,19950611-7731,partner of
0,19840316-1278,19911231-4176,partner of
0,19390804-5057,19430807-1204,partner of
0,19441202-3481,19441202-5586,partner of
0,19360517-3880,19400326-4286,partner of
0,20010401-2103,20080324-9549,partner of
0,19800729-5039,19800911-5017,partner of
0,19951024-8889,20021231-8370,partner of
0,19390307-2266,19431005-0087,partner of
0,19821111-4475,19840217-6862,partner of
0,19571202-0657,19571202-5563,partner of
0,19840224-7095,19860723-2132,partner of
0,19521215-2479,19540128-2952,partner of
0,20000620-9523,20010827-5546,partner of
0,19680731-1331,19691129-5971,partner of
0,19500407-9399,19571108-8559,partner of
0,19871123-1589,19940523-4950,partner of
0,19690327-0080,19701209-1876,partner of
0,19490110-1053,19561231-5747,partner of
0,19810408-2851,19850114-1153,partner of
0,19750128-9533,19790211-0893,partner of
0,19781107-1210,19781111-6943,partner of
0,20030101-8738,20041119-8472,partner of
0,19500215-2545,19930823-7823,partner of
0,19620124-6548,19690720-5279,partner of
0,19810221-9370,19881206-6589,partner of
0,19920709-4896,19980227-0569,partner of
0,19750930-2055,19810330-2574,partner of
0,19720322-4313,19770126-3545,partner of
0,19250101-4322,19261115-9450,partner of
0,19981023-0732,19970107-2407,partner of
0,19981023-0732,19950325-2038,partner of
0,19970107-2407,19950325-2038,partner of
0,20020526-7412,19461015-5751,child of
1,19461015-5751,20020526-7412,parent of
0,20020526-7412,19930101-3577,partner of
0,19501118-9810,19520108-5307,partner of
0,19980914-5170,19960117-8221,partner of
0,19390713-1498,19430802-1393,partner of
0,19711225-0563,19780420-6882,partner of
0,19680427-8324,19731204-2135,partner of
0,19601118-1947,19660816-6523,partner of
0,19980920-6672,19960101-9756,partner of
0,19840522-6304,19900428-4809,partner of
0,19980117-1303,19960101-9804,partner of
0,19510512-5001,19581201-4748,partner of
0,19811023-0950,19821114-9510,partner of
0,19560104-1055,19580213-1047,partner of
0,19721024-6923,19760227-6564,partner of
0,19900107-8909,19911225-7333,partner of
0,19361016-9194,19431207-1746,partner of
0,19560421-5498,19610331-7191,partner of
0,19410503-9748,19470728-7975,partner of
0,20020622-4180,19780617-7696,child of
1,19780617-7696,20020622-4180,parent of
2,20020622-4180,19851231-8469,child of
3,19851231-8469,20020622-4180,parent of
0,19780617-7696,19851231-8469,partner of
0,19851231-8469,19990705-0562,partner of
0,20020622-4180,19990705-0562,partner of
0,19751202-9667,19800925-3273,partner of
0,19740710-7548,19810412-8482,partner of
0,19250101-1437,19271008-0781,partner of
0,19600407-4270,19650405-3341,partner of
0,19570711-0254,19571110-4441,partner of
0,20001113-6102,19951006-1174,partner of
0,19250101-2214,19301108-7218,partner of
0,19660402-5207,19710527-6334,partner of
0,19900924-8903,19971121-6502,partner of
0,20021004-1895,19630430-0655,child of
1,19630430-0655,20021004-1895,parent of
0,19630508-0634,19701231-8507,partner of
0,19530215-2748,19570915-1709,partner of
0,19990114-6131,19970706-8644,partner of
0,19990114-6131,19940702-1870,partner of
0,19970706-8644,19940702-1870,partner of
0,19730915-8929,19800818-4175,partner of
0,19420419-9967,19481122-2540,partner of
0,19250101-7666,19250101-2986,partner of
0,19300504-5183,19340325-5036,partner of
0,19980308-9797,19961123-4418,partner of
0,19980918-2915,19970129-6038,partner of
0,19980918-2915,19950630-3716,partner of
0,19970129-6038,19950630-3716,partner of
0,19730723-5558,19790917-8119,partner of
0,19821214-0240,19830109-5607,partner of
0,19530714-7196,19560305-5210,partner of
0,19320513-3672,19370304-8496,partner of
0,19581014-7896,19590727-1342,partner of
0,19570425-9659,19641112-1951,partner of
0,19651230-3189,19720305-0033,partner of
0,20030101-1899,20030627-8442,partner of
0,19540702-0340,19580429-4248,partner of
0,20020916-7471,19690501-3203,child of
1,19690501-3203,20020916-7471,parent of
0,19971018-4731,20030605-8616,partner of
0,20030825-5857,19640815-6183,child of
1,19640815-6183,20030825-5857,parent of
0,20030825-5857,19981003-3766,partner of
0,20030825-5857,19970119-6263,partner of
0,19981003-3766,19970119-6263,partner of
0,19650305-7380,19720512-8444,partner of
0,19671114-8399,19710924-8465,partner of
0,19980326-7220,19960827-1318,partner of
0,20031231-2797,19990702-3903,partner of
