,personNr1,personNr2,connection
0,19720311-6192,19780225-4355,partner of
0,19580826-6984,19630330-2083,partner of
0,19631023-3570,19681224-0131,partner of
1,19990330-0617,19961204-9775,partner of
0,20031231-6117,20060324-4868,partner of
0,19530814-3706,19590717-9764,partner of
0,19640416-0114,19711231-3237,partner of
0,19811109-9433,19860811-6290,partner of
0,19471111-0381,19490105-0000,partner of
0,19910109-2937,19931219-5744,partner of
0,19550705-1920,19600109-6341,partner of
0,19850412-4445,19870905-8452,partner of
0,19630806-9006,19701231-6537,partner of
0,20031231-4645,20031231-8121,partner of
0,20020727-8264,19690514-1937,child of
1,19690514-1937,20020727-8264,parent of
0,19991004-2549,20061220-8613,partner of
0,19471119-2787,19511026-6228,partner of
1,19991231-9044,19970626-5919,partner of
2,19991231-9044,19950504-1154,partner of
3,19970626-5919,19950504-1154,partner of
0,19390225-2061,19450113-3489,partner of
0,19490915-1278,19540401-9297,partner of
0,19880608-5954,19950126-8346,partner of
0,19250101-9708,19310107-7471,partner of
0,20031231-4584,20050508-9279,partner of
0,19250101-6057,19280910-3345,partner of
0,19560711-1044,19570628-6109,partner of
1,20011225-0842,19970226-6589,partner of
0,19830821-0062,19850805-0149,partner of
0,19270419-5473,19290411-5581,partner of
0,20021011-7722,19680410-8955,child of
1,19680410-8955,20021011-7722,parent of
0,19630323-9434,19670115-7781,partner of
0,19900610-2105,19920905-2802,partner of
0,19250101-4233,19301023-1800,partner of
0,19820113-3928,19890623-6130,partner of
0,19530429-8423,19600830-4006,partner of
0,19840914-7160,19860527-8384,partner of
0,19340505-0406,19340505-6248,partner of
0,19370115-6066,19421113-1018,partner of
0,19860121-6814,19930122-0423,partner of
0,19851231-7238,19900323-0223,partner of
0,19641028-4736,19661213-2660,partner of
0,20011003-9949,20030727-2860,partner of
0,19920926-5774,19960909-9903,partner of
0,19470729-6856,19490917-1517,partner of
0,19800905-0109,19831203-3188,partner of
0,19820402-2691,19840807-7661,partner of
0,19400101-7641,19471201-2392,partner of
1,20000310-7298,19981028-5241,partner of
0,19270412-8833,19300803-4585,partner of
0,19250101-7342,19260604-5933,partner of
1,19981208-5957,19961019-6621,partner of
0,19260902-9215,19281021-8351,partner of
0,19930825-2734,19960719-5411,partner of
0,19691008-5210,19720706-7215,partner of
0,19791226-6453,19830310-3774,partner of
0,19470910-2065,19480314-7823,partner of
0,19840218-0420,19900501-3512,partner of
1,19900501-3512,20001101-3674,partner of
0,19520526-8348,19580605-0278,partner of
0,19390820-5400,19400516-2024,partner of
0,19390913-7728,19411114-1001,partner of
0,19981120-8897,19960531-4981,partner of
0,19601104-6382,19601104-3891,partner of
0,19600723-0827,19660409-2820,partner of
0,19330131-1913,19351126-8550,partner of
1,19990203-3898,19960323-5259,partner of
2,19990203-3898,19950630-3555,partner of
3,19960323-5259,19950630-3555,partner of
0,20031231-6793,20040719-6436,partner of
0,19831026-2941,19831201-1127,partner of
0,19821207-0633,19830613-4240,partner of
0,19880101-9196,19880101-4187,partner of
0,19670312-0660,19700201-7292,partner of
0,20031231-3210,20090106-3865,partner of
0,19890704-0188,19950129-0315,partner of
0,19471105-3749,19531027-3922,partner of
0,19250101-4039,19290901-6762,partner of
0,20030818-6751,19621105-2482,child of
1,19621105-2482,20030818-6751,parent of
2,20030818-6751,19670214-2974,child of
3,19670214-2974,20030818-6751,parent of
0,19621105-2482,19670214-2974,partner of
0,19590901-5683,19640627-1278,partner of
0,19491204-3758,19540316-4626,partner of
0,19961209-0628,20031228-2047,partner of
0,19510822-3613,19571217-6361,partner of
0,19540903-4921,19590507-5077,partner of
1,20011118-5465,19981005-1322,partner of
2,20011118-5465,19960101-1225,partner of
3,20011118-5465,19940219-8957,partner of
4,19981005-1322,19960101-1225,partner of
5,19981005-1322,19940219-8957,partner of
6,19960101-1225,19940219-8957,partner of
0,19810619-6138,19850820-1335,partner of
0,19740721-3028,19761017-1920,partner of
0,19501206-2800,19541117-8778,partner of
0,20010106-4807,19991231-5270,partner of
0,19940524-2044,20010614-6999,partner of
0,19440716-3461,19480118-3791,partner of
0,19521203-4458,19590310-6022,partner of
0,19721113-8080,19731102-6474,partner of
0,19650624-2772,19721231-6217,partner of
0,19540928-2972,19600701-7858,partner of
0,19560919-4922,19620521-7682,partner of
0,19390814-5559,19420716-6951,partner of
0,20030625-2425,19500316-2617,child of
1,19500316-2617,20030625-2425,parent of
2,20030625-2425,19520115-2591,child of
3,19520115-2591,20030625-2425,parent of
0,19500316-2617,19520115-2591,partner of
0,19980511-5760,19960228-1752,partner of
0,19290606-7661,19330418-1040,partner of
0,19780223-8970,19790301-7636,partner of
0,19360106-4734,19371026-0407,partner of
0,19951021-1258,20000422-7698,partner of
0,19280301-0814,19290919-6203,partner of
0,19971118-1500,20010608-1566,partner of
0,19741123-6124,19780113-3612,partner of
0,19691114-4920,19730602-7486,partner of
0,19740609-0020,19781224-2622,partner of
0,19390621-0382,19410425-0869,partner of
0,19340530-3146,19341017-7943,partner of
0,19930323-9796,19960415-3899,partner of
0,19491016-9251,19561031-7376,partner of
1,19981219-0030,19960913-8653,partner of
0,19470403-5648,19490330-6239,partner of
0,19690716-4430,19720505-3360,partner of
0,19980812-6690,19960702-4875,partner of
0,19700624-8691,19730901-9345,partner of
0,19390929-6071,19410519-9770,partner of
0,19700707-7127,19741031-6242,partner of
0,19490116-7836,19561123-9285,partner of
0,19761112-0612,19820406-2526,partner of
0,19610812-2840,19661208-6675,partner of
0,19390908-7546,19450123-2918,partner of
0,19640311-9723,19640311-1254,partner of
0,19410221-9300,19480404-6718,partner of
0,19810116-1083,19850913-3580,partner of
0,19400609-6124,19441123-0931,partner of
0,20031231-9155,20080927-7985,partner of
0,19890722-4781,19890722-2858,partner of
0,19250101-2505,19280727-5444,partner of
0,19371223-5774,19400804-1831,partner of
0,19791111-7585,19810331-5571,partner of
0,19660803-8232,19730821-8449,partner of
0,19370410-6166,19410602-2285,partner of
0,19590706-3774,19631105-4086,partner of
0,19250101-3156,19300616-3851,partner of
0,19730508-9680,19730508-0925,partner of
0,20030207-7624,20030903-8134,partner of
0,19480513-4519,19490701-2871,partner of
0,19441115-8357,19441115-6720,partner of
0,19770122-1021,19840625-2195,partner of
0,19480601-1756,19490208-0841,partner of
0,19550214-7730,19590226-3544,partner of
0,19780226-3628,19800229-1441,partner of
0,19840722-2845,19860105-5667,partner of
0,19420916-3297,19451205-1656,partner of
0,19730618-9847,19750909-8594,partner of
0,19960101-2990,19980327-9386,partner of
0,19800828-7942,19840830-0978,partner of
0,20021228-9905,19770731-7170,child of
1,19770731-7170,20021228-9905,parent of
2,20021228-9905,19841231-2833,child of
3,19841231-2833,20021228-9905,parent of
0,19770731-7170,19841231-2833,partner of
1,19841231-2833,19980601-0624,partner of
2,20021228-9905,19980601-0624,partner of
0,19410528-1907,19430304-7698,partner of
0,19770830-2028,19821226-9589,partner of
0,19880610-2921,19930320-4424,partner of
0,19540404-9863,19611225-0110,partner of
0,19780626-9965,19810910-5819,partner of
0,20030728-4756,20090323-6280,partner of
0,20031231-3609,20090806-1460,partner of
0,19250101-7748,19260416-5630,partner of
0,19770601-1420,19841126-1809,partner of
0,19440904-9840,19440904-2620,partner of
0,20020910-5344,19670925-4369,child of
1,19670925-4369,20020910-5344,parent of
0,20020910-5344,19950102-6009,partner of
0,19640627-1946,19690521-7777,partner of
0,19590303-9832,19590303-6847,partner of
0,19560212-1010,19560316-2624,partner of
0,19361028-2546,19430518-6826,partner of
0,19630516-7876,19661206-7643,partner of
1,19980727-1592,19970202-4481,partner of
0,19760204-0323,19831231-6336,partner of
0,19250101-7316,19290705-2398,partner of
0,19390329-4062,19400911-3776,partner of
0,19800712-9872,19850911-9873,partner of
0,19620524-6153,19640904-7983,partner of
0,19770822-5878,19780502-8048,partner of
0,19250101-1312,19290319-0313,partner of
0,19860725-8997,19931231-7082,partner of
0,19570922-7589,19641231-3738,partner of
0,19260425-9887,19311127-0224,partner of
0,19800808-6297,19831228-2011,partner of
0,19311124-1948,19320414-5795,partner of
1,19990128-7310,19971103-1789,partner of
2,19990128-7310,19940901-4937,partner of
3,19971103-1789,19940901-4937,partner of
0,19510214-6181,19530312-7375,partner of
0,20021127-4387,19780513-9547,child of
1,19780513-9547,20021127-4387,parent of
2,20021127-4387,19780517-0975,child of
3,19780517-0975,20021127-4387,parent of
0,19780513-9547,19780517-0975,partner of
0,19600605-2228,19631203-5993,partner of
0,19550618-3085,19581007-5233,partner of
0,19980703-4600,20030420-8018,partner of
0,19660430-7481,19670117-6733,partner of
0,19610207-4330,19610330-9961,partner of
0,19440311-4693,19500307-2919,partner of
1,19980529-9077,19960601-6600,partner of
0,19640920-7318,19710622-0189,partner of
0,19451210-9205,19461226-0420,partner of
1,19980916-6026,19961125-9910,partner of
0,19351108-4405,19391001-3713,partner of
0,19980406-0690,19970722-6242,partner of
1,19980406-0690,19950628-0776,partner of
2,19970722-6242,19950628-0776,partner of
0,20020819-2744,19440814-5727,child of
1,19440814-5727,20020819-2744,parent of
0,20020819-2744,19980421-0368,partner of
0,19570319-5612,19580919-7916,partner of
0,19421112-2930,19491231-6541,partner of
0,19990330-8769,19960403-9871,partner of
0,19450627-7193,19490611-6805,partner of
0,19930131-4881,19990223-6176,partner of
0,19781203-9080,19800813-0507,partner of
0,19690610-1472,19700824-4627,partner of
0,19400823-2095,19471231-4733,partner of
0,19760918-0891,19761124-2299,partner of
0,19941029-2488,19990430-2836,partner of
0,19770901-6047,19801115-0400,partner of
0,19530728-0372,19561221-2623,partner of
1,19990720-2739,19961111-2069,partner of
2,19990720-2739,19950205-5113,partner of
3,19961111-2069,19950205-5113,partner of
0,19830223-9232,19901231-6448,partner of
0,20021214-7068,19441204-9969,child of
1,19441204-9969,20021214-7068,parent of
0,19491203-7776,20021214-7068,partner of
1,19491203-7776,19960213-8798,partner of
2,20021214-7068,19960213-8798,partner of
0,19481016-3002,19540519-5286,partner of
0,19760205-1529,19791216-8148,partner of
0,20031231-8960,20080208-2030,partner of
0,19780506-1222,19800717-3322,partner of
0,20031231-1323,20051213-6195,partner of
0,19251110-3189,19310620-0143,partner of
0,19551201-8811,19610120-0007,partner of
0,19550315-8725,19550315-8385,partner of
0,19510210-6956,19531206-9909,partner of
0,19710214-8089,19760504-1088,partner of
0,19561017-1351,19561017-4341,partner of
0,19590621-1450,19640529-4127,partner of
0,19871110-5747,19941231-8228,partner of
0,20020425-3500,19430301-9234,child of
1,19430301-9234,20020425-3500,parent of
2,20020425-3500,19430710-9114,child of
3,19430710-9114,20020425-3500,parent of
0,19430301-9234,19430710-9114,partner of
1,20020425-3500,20000501-4009,partner of
2,20020425-3500,20010507-0997,partner of
3,20000501-4009,20010507-0997,partner of
0,19731001-2933,19770110-6742,partner of
0,19650807-7937,19650807-6257,partner of
0,19640409-9745,19671022-2851,partner of
0,19701230-6268,19740629-4923,partner of
0,19790822-7920,19831018-9095,partner of
0,19380110-2686,19420116-8724,partner of
0,19581004-6898,19600229-1022,partner of
0,19410213-0958,19460805-5875,partner of
0,19910810-4896,19920730-6903,partner of
0,19691223-6313,19691223-9039,partner of
0,19780303-1844,19790725-7991,partner of
0,19560616-2134,19600509-3977,partner of
0,19691103-2152,19731202-4307,partner of
0,19601104-0521,19661102-4338,partner of
0,20031231-8252,20080218-5082,partner of
0,19710805-5248,19720119-6082,partner of
0,19551127-2801,19620909-9444,partner of
0,19551018-1047,19580801-2913,partner of
0,19461124-1573,19461124-5280,partner of
0,19850521-5311,19900307-1280,partner of
0,19250712-7798,19290206-1413,partner of
1,19980110-5178,19960609-2830,partner of
0,19630310-7941,19680927-3271,partner of
0,19460717-2274,19501014-8352,partner of
0,19580520-5606,19630909-2195,partner of
0,19910205-6413,19980707-1624,partner of
0,19981228-9597,19970521-2064,partner of
1,19981228-9597,19940303-2659,partner of
2,19970521-2064,19940303-2659,partner of
0,19940315-9176,19970424-0616,partner of
0,20031231-1943,20061024-3016,partner of
0,20000309-7301,20050506-3590,partner of
0,19260404-6456,19311013-5700,partner of
1,19990330-7203,19960402-6752,partner of
0,19531017-6091,19601231-1211,partner of
0,19350115-8133,19390529-4782,partner of
1,19981121-3588,19960502-0354,partner of
0,19460513-7645,19460513-0450,partner of
0,19250825-8291,19290622-1826,partner of
0,20010409-6361,20010409-4838,partner of
0,19580824-1281,19591206-1946,partner of
0,19790312-4007,19861231-6492,partner of
0,19680223-6972,19700613-9077,partner of
0,19380927-8671,19420507-5488,partner of
0,19990913-9824,19960714-2043,partner of
1,19990913-9824,19950913-2559,partner of
2,19960714-2043,19950913-2559,partner of
0,19810109-9111,19831108-9501,partner of
0,19521025-9202,19531114-7696,partner of
0,19510202-1643,19530919-7493,partner of
0,19990209-3349,20021115-2110,partner of
0,19360505-1123,19431231-2162,partner of
0,19541019-7787,19570410-5588,partner of
0,20031231-1394,20041225-6428,partner of
0,19590204-2032,19630624-2290,partner of
0,19270318-0362,19310612-5556,partner of
0,19670724-4568,19710427-8435,partner of
0,19781224-4514,19810306-1807,partner of
0,19560214-4193,19620228-8981,partner of
0,19981005-0730,19961209-5599,partner of
0,19490804-6838,19490804-3105,partner of
0,19980408-2312,19970330-2585,partner of
0,20031231-2990,20050516-2005,partner of
0,19960711-3625,20021122-4058,partner of
0,19760113-0793,19820906-6703,partner of
0,19881114-8281,19941106-0527,partner of
0,20030331-3757,20090206-9947,partner of
0,19620417-1938,19680424-4594,partner of
0,19520925-3241,19580209-0974,partner of
0,19490101-3890,19520113-0498,partner of
0,19300826-0834,19370611-6199,partner of
0,19860830-5980,19911211-5676,partner of
0,20030814-7511,20101231-4194,partner of
0,19390610-9097,19390610-2476,partner of
0,19761203-7405,19771025-6637,partner of
0,19470503-4881,19521007-0434,partner of
0,19940324-8903,20000428-0652,partner of
0,19600415-6918,19631017-8611,partner of
0,19250101-1749,19290819-8059,partner of
0,19500618-0354,19521122-1430,partner of
0,19470318-1115,19470318-7052,partner of
0,19561102-7188,19631019-0817,partner of
0,20020927-5295,19620910-8790,child of
1,19620910-8790,20020927-5295,parent of
0,19890721-5942,19920915-7752,partner of
0,20020723-3782,19430927-6681,child of
1,19430927-6681,20020723-3782,parent of
2,20020723-3782,19470815-5351,child of
3,19470815-5351,20020723-3782,parent of
0,19430927-6681,19470815-5351,partner of
1,20020723-3782,19991231-7491,partner of
0,19250101-3666,19260629-7960,partner of
0,20020503-7945,20020503-8782,partner of
0,19940714-5275,19980603-6818,partner of
0,19561013-6530,19631231-2078,partner of
0,19480520-6903,19540930-7826,partner of
1,20010409-4380,19981206-7366,partner of
0,19340927-2135,19380918-0604,partner of
0,20031231-4070,20070615-3359,partner of
0,19801216-5150,19820101-2488,partner of
0,19770727-7615,19821109-4007,partner of
0,19831221-5018,19901231-7485,partner of
0,19491018-9136,19500625-7819,partner of
0,20030213-5650,19460410-6943,child of
1,19460410-6943,20030213-5650,parent of
0,19980601-8374,19960705-3706,partner of
0,19390907-3733,19410527-0634,partner of
0,19760504-0972,19790125-5026,partner of
0,19560421-2322,19620210-2394,partner of
0,19761212-8504,19831231-9398,partner of
0,19850107-2295,19880522-2157,partner of
0,19731103-5089,19781013-1202,partner of
0,19610526-7930,19651220-0536,partner of
0,19510430-3242,19560929-2430,partner of
0,19930622-1694,19980627-4542,partner of
0,19620924-3923,19630908-1491,partner of
0,20020308-0215,19650916-3097,child of
1,19650916-3097,20020308-0215,parent of
0,20020308-0215,20031221-3538,partner of
1,20020308-0215,19981122-5621,partner of
2,20020308-0215,19960101-6212,partner of
3,20031221-3538,19981122-5621,partner of
4,20031221-3538,19960101-6212,partner of
5,19981122-5621,19960101-6212,partner of
0,20031231-4122,20031231-3647,partner of
0,19980412-1493,19960711-5843,partner of
0,19390804-0520,19410119-5285,partner of
0,19980111-9703,19960605-1708,partner of
1,19980111-9703,19950916-6523,partner of
2,19960605-1708,19950916-6523,partner of
0,19791014-6787,19850926-8307,partner of
