<<<<<<< Updated upstream
,Sun2000niva_old,SUN2000Niva,SUN2000Inr,SUN2000Grp,Barn0_3,Barn4_6,Barn7_10,Barn11_15,Barn16_17,Barn18plus,Barn18_19,Barn20plus,PersonNr,FamId,FodesleAr,Alder
6921,30384,6,863l,Militär utbildning på eftergymnasial nivå                                                       ,0,1,0,0,2,1,0,0,19610405-7630,19610405-7630,1961,29
6922,20057,300,101h,Gymnasial utbildning inom pedagogik och lärarutbildning                                           ,0,0,1,1,0,0,0,0,19611011-8387,19290423-1466,1961,29
6923,69947,6,44,Naturvetenskaplig högskoleutbildning (minst 3 år)                                                   ,0,0,2,0,0,1,0,0,19720316-3481,19290423-1466,1972,18
"6924,75267,412,106p,""Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         "",0,0,2,0,0,0,0,0,19290423-1466,19290423-1466,1929,61"
6925,14732,100,010a,Folkskoleutbildning och motsvarande                                                                 ,1,1,0,1,0,2,0,0,19431119-9339,19290423-1466,1943,46
6926,19005,537,143a,Förskollärarutbildning                                                                              ,0,0,0,0,2,0,0,0,19350327-4553,19120117-4484,1935,55
6927,39889,527,149a,Speciallärar- och specialpedagogutbildning                                                                              ,0,0,0,0,0,0,0,0,19460208-3660,19120117-4484,1946,44
"6928,41413,300,104d,""Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               "",0,0,0,0,0,0,0,0,19120117-4484,19120117-4484,1912,78"
"6929,85401,300,010x,""Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     "",0,0,0,0,0,0,0,0,19600715-8688,19120117-4484,1960,30"
6930,46210,300,213t,Gymnasial utbildning för medieproduktion                                                            ,0,1,1,1,0,0,0,0,19620420-7307,19180710-6750,1962,28
"6931,87575,412,105k,""Minst 30 högskolepoäng inom teknik och tillverkning, ej examen                                                 "",1,3,1,1,0,0,0,0,19330322-1679,19180710-6750,1933,57"
6932,35501,55,727a,Apotekarutbildning                                                                                  ,0,0,0,0,0,0,0,0,19350630-3082,19180710-6750,1935,55
6933,88689,4,724d,Tandhygienistutbildning                                                                             ,0,1,0,0,0,0,0,0,19180710-6750,19180710-6750,1918,72
6934,69709,329,542a,Gymnasieutbildning inom textil- och konfektionsteknik            ,0,2,0,0,1,0,0,0,19311219-4739,19311219-4739,1931,58
"6935,48388,537,522d,""Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                "",0,0,0,1,0,1,0,0,19040707-6565,19040707-6565,1904,86"
6936,80961,300,840m,Transportutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19280906-2763,19280906-2763,1928,62
6937,51583,329,542k,Gymnasieutbildning inom textil- och konfektionsteknik            ,1,2,3,1,0,0,0,0,19280818-3528,19280818-3528,1928,62
6938,29095,327,543f,Gymnasieutbildning inom processteknik       ,0,0,0,1,0,1,0,0,19520412-9732,19280818-3528,1952,38
"6939,91744,546,521b,""Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         "",0,1,0,0,0,0,0,0,19480301-8343,19020121-2142,1948,42"
"6940,33313,547,523a-523b,""Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        "",0,0,0,0,0,1,0,0,19170303-6108,19020121-2142,1917,73"
6941,99837,329,542j,Gymnasieutbildning inom textil- och konfektionsteknik            ,0,1,0,0,0,0,0,0,19020121-2142,19020121-2142,1902,88
6942,19319,300,724l,Tandvårdsutbildning på gymnasial nivå                                                               ,0,1,0,0,0,0,0,0,19050807-2780,19050807-2780,1905,85
"6943,84911,55,541a,""Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              "",0,0,0,0,0,0,0,0,19170803-7768,19170803-7768,1917,73"
"6944,14399,522,105n,""Minst 30 högskolepoäng inom teknik och tillverkning, ej examen                                                 "",0,0,0,0,1,0,0,0,19290811-8503,19170803-7768,1929,61"
6945,99452,300,761v,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,0,0,0,0,0,0,19641028-9879,19170803-7768,1964,26
6946,24336,300,811q,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,0,0,2,0,0,0,0,0,19371116-5920,19180915-5764,1937,52
"6947,27635,55,581e,""Civilingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik                                  "",0,0,0,0,0,0,0,0,19510315-9343,19180915-5764,1951,39"
"6948,22581,536,523c,""Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                "",0,0,0,1,0,0,0,0,19180915-5764,19180915-5764,1918,72"
6949,19264,300,213b,Gymnasial utbildning för medieproduktion                                                            ,0,0,0,0,0,0,0,0,19350427-4131,19180915-5764,1935,55
6950,80406,324,543c,Gymnasieutbildning inom träteknik,0,1,0,0,0,0,0,0,19600210-8459,19600210-8459,1960,30
6951,34744,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,1,0,0,0,0,0,0,0,19350922-2477,19210528-5922,1935,55
6952,58842,557,314,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,0,0,0,0,0,0,0,0,19610110-9899,19210528-5922,1961,29
6953,55010,3,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,0,0,0,0,0,0,0,19210528-5922,19210528-5922,1921,69
"6954,65369,532,105y,""Minst 30 högskolepoäng inom teknik och tillverkning, ej examen                                                 "",0,0,0,0,0,0,0,0,19020131-9251,19020131-9251,1902,88"
6955,45523,327,543d,Gymnasieutbildning inom processteknik       ,2,1,0,1,1,0,0,0,19540106-9261,19020131-9251,1954,36
6956,17093,633,221h,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,3,0,1,0,1,1,0,0,19010508-4668,19010508-4668,1901,89
6957,12438,5,726b,Arbetsterapeututbildning                                                                            ,0,0,0,0,0,0,0,0,19681019-5651,19260812-7141,1968,22
6958,30089,100,010a,Folkskoleutbildning och motsvarande                                                                 ,0,0,0,0,0,0,0,0,19710914-8769,19260812-7141,1971,19
"6959,62382,300,104l,""Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               "",0,0,1,2,0,0,0,0,19260812-7141,19260812-7141,1926,64"
"6960,48458,536,582b,""Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  "",0,2,0,1,0,0,0,0,19550628-2139,19550628-2139,1955,35"
6961,43660,300,761j,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,0,0,0,0,0,0,19510208-5595,19050403-3468,1951,39
6962,40636,300,811t,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,0,0,0,0,0,0,0,0,19050403-3468,19050403-3468,1905,85
6963,26148,551,46,Naturvetenskaplig högskoleutbildning (minst 3 år)                                                   ,0,0,0,0,1,0,0,0,19270322-8962,19050403-3468,1927,63
"6964,42152,55,543x,""Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              "",0,0,0,0,0,0,0,0,19730312-7073,19050403-3468,1973,17"
6965,27608,300,723o,Omvårdnads- och omsorgsutbildning på gymnasial nivå                                                 ,2,1,1,1,0,1,0,0,19140831-9068,19140831-9068,1914,76
6966,90673,6,724x,Tandläkarutbildning                                                                                 ,2,1,1,0,2,0,0,0,19210905-8269,19210905-8269,1921,69
6967,54762,100,010x,Folkskoleutbildning och motsvarande                                                                 ,0,1,0,0,0,0,0,0,19450221-6090,19210905-8269,1945,45
6968,34196,553,311z,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,0,0,0,0,0,0,0,0,19161031-1789,19161031-1789,1916,74
6969,51174,100,010x,Folkskoleutbildning och motsvarande                                                                 ,0,1,1,1,0,0,0,0,19521017-2446,19521017-2446,1952,38
6970,92774,5,724d,Tandhygienistutbildning                                                                             ,0,0,2,0,1,3,0,0,19290109-2096,19290109-2096,1929,61
6971,37601,547,143b,Fritidspedagogutbildning                                                                            ,1,1,0,0,0,0,0,0,19730421-8686,19290109-2096,1973,17
"6972,65894,6,213b,""Medieproduktion, eftergymnasial utbildning                                                          "",0,0,0,0,0,0,0,0,19540109-9485,19290109-2096,1954,36"
6973,71039,55,727a,Apotekarutbildning                                                                                  ,1,0,0,1,0,0,0,0,19700112-9926,19290109-2096,1970,20
"6974,41035,522,104o,""Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  "",1,0,1,0,2,1,0,0,19310804-4658,19030625-5372,1931,59"
6975,76131,611,312o,Samhälls- och beteendevetenskaplig högskoleutbildning (minst 3 år)                                  ,1,0,0,2,0,0,0,0,19480218-2070,19030625-5372,1948,42
6976,14425,327,543e,Gymnasieutbildning inom processteknik       ,0,0,0,0,0,0,0,0,19660917-3961,19030625-5372,1966,24
6977,32208,300,213f,Gymnasial utbildning för medieproduktion                                                            ,1,0,0,0,0,0,0,0,19030625-5372,19030625-5372,1903,87
6978,84556,536,322q,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,1,1,0,0,0,1,0,0,19140820-9283,19140820-9283,1914,76
6979,58539,100,010a,Folkskoleutbildning och motsvarande                                                                 ,0,0,0,0,0,0,0,0,19300106-4388,19300106-4388,1930,60
6980,52958,536,221q,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,2,1,0,0,1,0,0,0,19671223-1863,19300106-4388,1967,22
6981,65643,328,541v,Gymnasieutbildning inom livsmedel       ,0,0,0,1,1,0,0,0,19020308-6813,19020308-6813,1902,88
6982,98138,4,726b,Arbetsterapeututbildning                                                                            ,0,2,3,0,2,0,0,0,19630617-7739,19020308-6813,1963,27
6983,49007,5,724d,Tandhygienistutbildning                                                                             ,1,0,0,0,1,0,0,0,19300714-5917,19300714-5917,1930,60
6984,93224,4,726b,Arbetsterapeututbildning                                                                            ,0,0,0,0,0,0,0,0,19140317-6670,19140317-6670,1914,76
6985,66344,300,761l,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,0,0,0,0,0,0,19240820-4765,19140317-6670,1924,66
6986,93004,6,863v,Militär utbildning på eftergymnasial nivå                                                       ,0,0,0,0,0,0,0,0,19550314-2359,19140317-6670,1955,35
"6987,74105,536,523x,""Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                "",2,1,0,1,0,2,0,0,19290503-3225,19140317-6670,1929,61"
6988,52033,312,340a,Ekonomisk gymnasieutbildning,0,0,0,1,1,1,0,0,19230520-4928,19151204-8272,1923,67
6989,30416,333,582e,Gymnasieutbildning inom bygg                   ,1,1,2,0,2,0,0,0,19200324-8982,19151204-8272,1920,70
"6990,74636,55,581e,""Civilingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik                                  "",0,0,0,0,0,0,0,0,19151204-8272,19151204-8272,1915,74"
6991,71928,5,213,Konstnärlig eftergymnasial utbildning                                                               ,0,0,0,2,0,1,0,0,19190408-7502,19151204-8272,1919,71
"6992,55013,536,527b,""Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  "",0,0,1,1,0,0,0,0,19630118-5527,19111226-3776,1963,27"
6993,68348,4,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,0,1,0,0,1,0,0,0,19111226-3776,19111226-3776,1911,78
6994,42025,328,541t,Gymnasieutbildning inom livsmedel       ,0,0,0,0,0,0,0,0,19520813-3858,19111226-3776,1952,38
6995,20138,557,721b,Läkarutbildning                                                                                     ,0,0,0,0,0,0,0,0,19511129-1479,19111226-3776,1951,38
"6996,22448,522,210b,""Minst 30 högskolepoäng inom humaniora och konst, ej examen                                        "",0,0,0,0,0,0,0,0,19540916-7104,19540916-7104,1954,36"
6997,88507,333,582e,Gymnasieutbildning inom bygg                   ,0,0,0,0,0,0,0,0,19681115-3931,19681115-3931,1968,21
6998,75750,4,724d,Tandhygienistutbildning                                                                             ,0,0,0,0,0,0,0,0,19021026-1012,19021026-1012,1902,88
6999,47600,5,727b,Receptarieutbildning                                                                                ,0,0,1,0,0,1,0,0,19591015-7760,19021026-1012,1959,31
7000,87043,4,726a,Fysioterapeututbildning                                                       ,0,0,0,0,0,0,0,0,19100414-2951,19021026-1012,1910,80
